"HP","HP3k","HP400k","Hamilton","BW","linear","quad","BN","UC","combined cycle","date"
"40",1.01346957955917,0.986189509947735,-0.839887326936292,1.98390144209931,2.04956538005335,-0.171097560975596,3.57306620209062,1.98390144209931,-0.17021,3.39391746804206,1999-01-01
"41",-0.408643979963102,-0.389512921262423,-2.40253491706062,0.00659480434773983,0.758184028567418,-1.55574912891987,2.10809496799286,0.00659480434773983,-0.15586,1.14300502932817,1999-04-01
"42",-2.01607572370602,-2.01486079753312,-4.44318336215264,-2.27973401457818,-0.777446784934285,-3.35625692137319,0.439172455451541,-2.27973401457818,-0.12892,-0.228167896473479,1999-07-01
"43",-3.9755613074727,-4.06721392955785,-7.21613877861586,-3.63505835282001,-2.75612025942568,-5.81057082452432,-1.62255109231853,-3.63505835282001,-0.090058,-1.86967795613971,1999-10-01
"44",-1.2960868478502,-1.39996219806682,-4.91076921640948,-2.46871132402468,-0.10259551212673,-3.30030303030304,0.973313570487505,-2.46871132402468,-0.053604,-3.63125595293078,2000-01-01
"45",-1.92307958895049,-2.06453301549507,-6.03250359840018,-1.00419651555923,-0.819323569943126,-4.20173913043479,0.246086956521765,-1.00419651555923,0.063025,-1.65836530183098,2000-04-01
"46",-2.22144986981752,-2.41398455906304,-6.89454665436713,1.60098316098622,-1.23554162479431,-4.84024051803885,-0.166211840888025,1.60098316098622,0.20965,-1.83336399555603,2000-07-01
"47",-3.12982369065855,-3.40590188593777,-8.54960921684994,-1.42724501550553,-2.30859116337543,-6.24760638297872,-1.22223187147196,-1.42724501550553,0.33308,-1.55321315388479,2000-10-01
"48",-0.348448562661929,-0.617112730528021,-6.03620852497943,-1.23470902202509,0.341276693510395,-3.58333333333331,1.4988520408163,-1.23470902202509,0.41667,-3.01746555666819,2001-01-01
"49",-0.275604884831552,-0.533538767798461,-6.20332405847248,-0.156361132335942,0.276098644694865,-3.61330612244899,1.52417286914766,-0.156361132335942,0.51314,-1.17079619828123,2001-04-01
"50",2.10717709506278,1.93956592162564,-3.61038903436582,0.956285293416099,2.59596179713041,-0.963294117647052,3.97041628959278,0.956285293416099,0.68483,-0.938235251919751,2001-07-01
"51",2.4460326224287,2.38073341352083,-2.94980690177326,0.776280434023804,2.91831283148099,-0.269683257918558,4.41020233928117,0.776280434023804,0.91783,0.978706115297744,2001-10-01
"52",4.50097334829971,4.6052697498248,-0.14662505905045,1.76043719814537,5.06081222575386,2.50036284470247,6.68873971940008,1.76043719814537,1.0949,1.26338492250538,2002-01-01
"53",4.28439678755436,4.54912204941036,0.42379051643951,1.90356070469528,4.99423227914632,3.0268343815514,6.71158757385172,1.90356070469528,1.0757,3.07971935819463,2002-04-01
