"HP","HP3k","HP400k","Hamilton","linear","quad","BN","UC","combined cycle","date"
"82",-6.79808405329385,-7.52593855066567,3.6561259782062,0.144734521017142,10.0434843942867,-4.46219263700306,-1.5704381623043,-1.4901,-1.7122029835835,2009-07-01
"83",-5.68848593697891,-6.62452834820354,3.28068169927911,-3.68533268777901,9.78831775700934,-4.76712585860315,0.690574001195935,-1.6017,-1.13434123829374,2009-10-01
"84",-5.71354735999995,-6.84382154019684,1.69182467217277,-3.4973006967947,8.2882942575603,-6.24692336206098,0.115411759259841,-1.0623,-1.2520482081051,2010-01-01
"85",-6.56520072865462,-7.90251545881043,-0.94711158432986,-13.0770805982705,5.68462051709756,-8.71381737033113,-1.47063967648762,-0.44878,-1.86630684347153,2010-04-01
"86",-8.05863096730255,-9.6369372392279,-4.5746437825272,-15.9923687097857,2.01646191646196,-12.0863241488242,-3.26298285693071,0.34492,-4.54655373678612,2010-07-01
"87",-9.95179885628252,-11.8180969607757,-9.03660091949709,-21.5667253226655,-2.5824967824968,-16.196602829125,-5.88095629004506,0.19922,-6.8451004862636,2010-10-01
"88",-9.40410784794545,-11.5238495390336,-11.0664336782917,-19.1543810353471,-4.80003160556259,-17.8453440015969,-6.10858162986875,0.23485,-10.0758067296437,2011-01-01
"89",-9.15577244762744,-11.5025785337087,-13.4409039277171,-24.8502937659498,-7.42189101071264,-19.8041999959499,-3.73661802077767,-0.045536,-10.3751422796767,2011-04-01
"90",-6.91386343999179,-9.39449159736938,-13.4906416379445,-25.8940787369939,-7.73147215865751,-19.4602959046792,-3.0260924872044,-0.063835,-11.5837922194441,2011-07-01
"91",-6.24614834572941,-8.81896376983255,-15.0294220347405,-25.6340635708536,-9.57433283358321,-20.5932579863914,-0.974051121649695,-0.39377,-11.0687594117405,2011-10-01
"92",-4.69333994064289,-7.28874975087524,-15.4211045629361,-21.9397483310934,-10.2904951370468,-20.5932401954173,-2.47320535042963,-0.72618,-11.1049388851026,2012-01-01
"93",-2.30777020624345,-4.83022484385083,-14.5387566059278,-23.0305090013307,-9.72487324351729,-19.3592771137138,-0.298986233000412,-0.58401,-10.4389157015176,2012-04-01
"94",-0.988610966060634,-3.38023761578799,-14.438563987664,-26.2143762228017,-9.950021364478,-18.9289809143996,0.951050664189092,-0.042322,-9.2734779295158,2012-07-01
"95",0.327914155994335,-1.87876703969764,-14.0380626085556,-24.1017112047912,-9.87626050420167,-18.2244912841169,0.0833701378651426,-0.05602,-8.983748894426,2012-10-01
"96",1.13323901631972,-0.855251339302498,-13.9214786458705,-20.9447044850189,-10.0936914600551,-17.8229619970193,0.313200430798132,0.057955,-8.26953832564029,2013-01-01
"97",4.07010677476555,2.39952649816155,-11.048462940349,-14.1006095109085,-7.49734453326107,-14.7333261736628,1.45626998615004,0.096783,-7.37648398345448,2013-04-01
"98",3.6888242540804,2.32236142623589,-11.4351133590821,-10.8095998363288,-8.17720911635345,-14.9084005107634,3.27185843911008,-0.061265,-4.55760100139038,2013-07-01
"99",5.06033071025411,4.03716094723515,-9.70335209294984,-8.07292268209281,-6.70483870967743,-13.0062879622345,0.427127543466087,-0.39192,-4.06125601264447,2013-10-01
"100",3.72527295534519,2.99127007571934,-10.7927878183296,-3.15892028751142,-8.08610322580645,-13.9166408602151,1.49373006095599,-0.50571,-3.17979184685304,2014-01-01
"101",4.73319688513794,4.30783148341089,-9.2537090653166,0.647979442313158,-6.80803809523809,-12.2328134983127,-0.494362798795559,-0.39511,-3.10876475647837,2014-04-01
"102",5.91284098647012,5.81931749483431,-7.21738409572507,-2.30913284619498,-4.98803899512561,-10.0908259514436,3.1273088551479,-0.063873,-2.01290004372153,2014-07-01
"103",6.80367534692138,7.05375022445648,-5.18679235620812,-2.85301086275098,-3.12718996062992,-7.99009853964478,4.013634202875,-0.0079382,-0.761220029285954,2014-10-01
"104",8.6428755009342,9.27778068490264,-1.7467710875587,3.06778128402013,0.22714389534886,-4.53228002012523,5.47499076538362,0.12321,0.346773582550771,2015-01-01
"105",8.48102045414956,9.47406206923563,-0.193751267081353,9.39441789528416,1.73381037567083,-2.98279506752786,6.5039435848894,-0.46395,3.02165472753781,2015-04-01
"106",8.56177290030772,9.89194946389318,1.74729452464655,16.3010369433261,3.67923664122137,-1.06953824801155,4.50502451736407,-0.56514,4.39743951038553,2015-07-01
"107",6.83606187838154,8.4210871934113,1.68887827842192,20.3678986479162,3.62588480222067,-1.15208632267692,3.75556389193276,-0.30518,5.65241390857135,2015-10-01
"108",5.8632577388851,7.64467408377556,2.29278008571524,18.8116225213262,4.25274550011392,-0.576940655573821,1.49888864878861,-0.010537,5.59523617328829,2016-01-01
"109",4.71466153908236,6.62877711750903,2.57653811237407,19.2176192159829,4.56940859611714,-0.322188555967017,2.25539713105528,-0.15417,5.09400980379265,2016-04-01
"110",2.57181576272873,4.52340371321313,1.51737817775657,16.0752701897514,3.51754560530682,-1.39547019802947,0.934642671676403,-0.34015,5.00844868375737,2016-07-01
"111",-0.477866592754481,1.38793418605064,-0.998695548221008,15.7163297246964,0.943006535947688,-3.89684127665666,-1.92223924177184,-1.1867,3.45168830765811,2016-10-01
"112",-4.26428893982401,-2.62890101302409,-4.98267393055642,12.5513836653109,-3.20728853585229,-7.82571615920247,-5.47172506885999,-1.6403,1.15964406549462,2017-01-01
