"HP","HP3k","HP400k","Hamilton","linear","quad","BN","UC","combined cycle","date"
"44",2.2707107451813,3.2185444543654,4.27168973816165,10.3882679741551,4.93222506393863,9.2032517354768,5.74599020246105,-0.028011,5.11742700208378,2000-01-01
"45",1.89676207087729,2.84899795707432,4.60789943467577,11.0091750848499,5.2535817805383,8.97417198845247,5.97237887539832,-0.13819,4.91256628807409,2000-04-01
"46",1.31557984941585,2.24872080408474,4.63504585931111,11.1906343125191,5.27162977867204,8.47110999329311,4.26476803208884,-0.28285,4.89269779577889,2000-07-01
"47",0.741605924020774,1.63302212232881,4.55905158526622,12.8149503351087,5.19213615023475,7.904505112869,2.87027796252982,-0.51102,4.41198474048859,2000-10-01
"48",-0.533274798833816,0.271456560380187,3.5348920012112,12.0646660468428,4.16940639269407,6.49009780328271,-0.0407014280567347,-0.84067,4.02975812859414,2001-01-01
"49",0.538003815768491,1.28982445607753,5.01912102784016,13.7186884628169,5.66045908922621,7.5109589041096,2.87206658727704,-0.76657,2.80687459468572,2001-04-01
"50",1.38240490157435,2.1095333433976,6.41446716764463,15.3707542799469,7.07048648648646,8.38277667140827,11.055634095699,-0.68256,4.26224527116931,2001-07-01
"51",1.06722279461161,1.76043328361399,6.58927016264124,16.0573581036491,7.26705263157893,8.05632809295969,6.84660080221048,-0.77749,6.0738678510108,2001-10-01
"52",0.551563752151793,1.19510573209763,6.46079064589662,15.8071651010493,7.16647300068351,7.46600241863399,2.6312864412165,-0.89901,5.50929107453825,2002-01-01
"53",0.526716176330353,1.12131925153153,6.80206236885581,15.8858900916324,7.54315684315685,7.35389673617519,2.70499524691845,-0.97283,4.7221989177683,2002-04-01
"54",0.33518954250971,0.876582591424665,6.9251521607207,15.8561013652925,7.70850373255436,7.04455939629992,3.66994537112355,-1.1532,4.78548168743184,2002-07-01
"55",0.574304199138624,1.07286994203537,7.50352193699391,18.3914219175387,8.33835443037975,7.1842873886545,4.09523809099039,-1.2508,4.84022870368504,2002-10-01
"56",0.0331261502959137,0.473844128248658,7.18794575466399,18.0713693445257,8.07888888888888,6.47442863595305,3.76977087591252,-1.3064,5.32787918124651,2003-01-01
