"HP","HP3k","HP400k","Hamilton","linear","quad","BN","UC"
"46",0.138288538037396,0.144824284468747,0.0980097399285321,0.144335518801312,0.103994695766957,0.138237172130499,0.118228506014645,0.114081544851913
"47",0.139435837989042,0.146188211298971,0.0962104488313365,0.145736859273993,0.102116401684424,0.139213715800236,0.118333117540395,0.112765407581602
"48",0.140154062633935,0.147342633796944,0.0945507251727559,0.147563424660632,0.10027897298768,0.14184494333783,0.116546850828076,0.111718386582147
"49",0.140765159289383,0.14712081999654,0.0967012116147371,0.14545398655926,0.102506867833152,0.135879894229557,0.11790060904026,0.11367145143711
"50",0.141484504618377,0.14711009214891,0.0972089671861836,0.143955933445089,0.103211549938758,0.133459231629379,0.11892554543701,0.114644175596296
"51",0.141989492683478,0.146203051016406,0.0990915117561929,0.140832195237833,0.105060366888406,0.129395714867891,0.121035452261286,0.116392215288508
"52",0.142313494519724,0.144390365417099,0.101916296644589,0.136231121147402,0.107596055786345,0.12525587833521,0.123508743945547,0.118788044204083
"53",0.142619099148157,0.142418028319357,0.104873080825649,0.130004920989829,0.110063191454447,0.12219163885104,0.126501885926658,0.121328154484863
"54",0.142771617041316,0.142812636516455,0.104698204559598,0.130174497706303,0.110072144624553,0.122481256417238,0.125891580710003,0.121098062424534
"55",0.141554608303339,0.142690869262258,0.104886731178822,0.13143000961694,0.110413433801957,0.123573992036525,0.124749655547722,0.120700700252436
"56",0.141997178949934,0.143121255081812,0.105111598029499,0.130222907021862,0.110574772733348,0.122928272351258,0.124960594460196,0.121083421372091
"57",0.143581597965361,0.143565445394676,0.106227083892332,0.126860640148226,0.111229716690458,0.121070856565892,0.124607566597329,0.122857092745725
"58",0.1441160578305,0.14209018396613,0.108262659366941,0.12341590178982,0.112381547329882,0.118846506889029,0.125258818799606,0.125628324028092
"59",0.143810554885755,0.142373391372863,0.108262465814476,0.123917525374138,0.112519943535738,0.119360298857251,0.124823427862727,0.124932392297052
"60",0.138867734472912,0.139367904295503,0.110357849055644,0.126935388823553,0.1146395326948,0.122166404916803,0.123493958113444,0.124171227627342
"61",0.138865050508429,0.139465195322404,0.110371377919366,0.126608003325627,0.114665723714989,0.122022596003465,0.123576723091167,0.124425330114554
"62",0.13881843323524,0.139462580321151,0.110460036063982,0.126432024317833,0.114753945306814,0.122034899980835,0.12359369475254,0.124444386021606
"63",0.139310103512696,0.139916089800679,0.110590951624614,0.125348274765165,0.114789789003925,0.121599971096825,0.123597763595774,0.124847056600322
"64",0.1362168919399,0.136903034398138,0.111802902600299,0.127947254719251,0.116009924286362,0.123612717733252,0.12393930309847,0.123567971224328
"65",0.137017918420344,0.137769574635691,0.111644508139579,0.126747273373465,0.115862289803895,0.123170795700482,0.124112798163011,0.123674841763532
"66",0.136578242480575,0.137126295526559,0.111483205062159,0.127237268692614,0.115889006433542,0.123749313358068,0.124871891549297,0.123064776897186
"67",0.136619459864226,0.137142354677881,0.111526033681559,0.127046923050779,0.115924216354739,0.123708675035976,0.124919203287,0.123113134047841
"68",0.136221116030233,0.136473702008545,0.111339519969393,0.127773907430798,0.115998290166425,0.124331095128381,0.125142161109157,0.122720208157069
"69",0.136356361803801,0.136683906067358,0.111433830079908,0.127490044821761,0.115983283940803,0.124036852148753,0.12523671594341,0.122779005194206
"70",0.136355656776904,0.136576553138707,0.111149308084688,0.127762341550862,0.115949038880334,0.124310569777949,0.125367524922354,0.122529006868204
"71",0.136385186485692,0.136602421310991,0.111169959052355,0.12768662367829,0.115965309822533,0.12425291280717,0.125382073332068,0.122555513510901
"72",0.135542231250578,0.135523848382709,0.111054414452596,0.128647329050095,0.116473824144319,0.12533714127856,0.125264764878632,0.122156446562511
"73",0.13583451822633,0.135858953401181,0.11115354463502,0.128058209925332,0.116389876427436,0.125075089856032,0.125416451015562,0.122213356513107
"74",0.135855442766054,0.135968006904664,0.111920091242438,0.127359060126963,0.116619460274537,0.124699830266125,0.124793292336888,0.122784816082331
"75",0.135893833799686,0.136007648119943,0.11183715658133,0.127390426964894,0.116650709131489,0.124726333750185,0.124728194975102,0.122765696677372
"76",0.133985443801613,0.134257259404008,0.112434250188616,0.128736992718932,0.118210953146779,0.126458202572365,0.122915337277216,0.12300156089047
"77",0.131944083074698,0.132120195279342,0.113114400569315,0.130101419840643,0.119282249715255,0.127253373607811,0.122655525964028,0.123528751948907
"78",0.132048183084467,0.132221621811891,0.113201098700894,0.129843914498196,0.119267253119885,0.12723317301884,0.122585974410079,0.123598781355747
"79",0.131414589691333,0.131577742449111,0.112484087214843,0.131062286369658,0.119758410208825,0.127797165485999,0.122424239858466,0.123481478721764
"80",0.130584059730452,0.130749351644577,0.112277978365701,0.131962745712102,0.120351626068705,0.128230396447992,0.121849154724736,0.123994687305736
"81",0.130374835468786,0.130550577838872,0.112169240428859,0.13208422763023,0.120466122658865,0.12833545711021,0.121904647908483,0.124114890955693
"82",0.130172505025198,0.130385742176388,0.111984509108477,0.132220194037229,0.120600183216627,0.12846252647651,0.121928494642548,0.124245845317024
"83",0.131332299212081,0.131360583047219,0.113198368309843,0.129857824405253,0.119810228412999,0.12778833117051,0.122838456687044,0.123813908755052
"84",0.132075207848972,0.131805475132438,0.114357675208941,0.128082554887526,0.119162229375972,0.126863219375862,0.12374501461023,0.123908623560059
"85",0.132632419934958,0.13206428601823,0.114917264446299,0.127301642128279,0.118524398010429,0.125914065596941,0.124677683803135,0.123968240061728
"86",0.13177895522337,0.131635686874808,0.114920474966901,0.12804929840689,0.119138837838038,0.126586893446899,0.123945041935585,0.123944811307508
"87",0.132285980080217,0.132095334413639,0.114904802880671,0.12739839327134,0.118645581565528,0.126251301500583,0.124270701819664,0.124147904468358
"88",0.129340905988003,0.129846189254978,0.115640102937898,0.12897310967206,0.120498160856987,0.127558469536987,0.124905356148255,0.123237705604832
"89",0.127814526039386,0.128426878642683,0.116302028260824,0.129752918171472,0.121560741294521,0.128100297898736,0.124932537836794,0.123110071855583
"90",0.127654161312456,0.128264895635006,0.116380831199997,0.129835965309494,0.121596166819681,0.128190421721449,0.124974081738056,0.123103476263861
"91",0.126856562314179,0.127461546992914,0.116470285722073,0.130236940981182,0.12234076019296,0.128507826148752,0.125418360105389,0.122707717542551
"92",0.126280360375247,0.126842982413099,0.116601202389197,0.130514123921902,0.122920561462268,0.128712487571227,0.125483562133217,0.122644719733843
"93",0.12709405199739,0.12769850612,0.116812418847337,0.130564721979916,0.12170922889771,0.12836147774056,0.124961184714637,0.12279840970245
"94",0.127204333398941,0.127807160620839,0.116892669727429,0.130553647692222,0.121451065042221,0.128257031645384,0.124962188386528,0.122871903486437
"95",0.127614464710886,0.128205660963368,0.117003906031104,0.130126105672823,0.120808527554505,0.127972033696655,0.125410785953959,0.122858515416701
"96",0.128729673942013,0.129250028812554,0.117427452823611,0.129109728528319,0.119498044587638,0.127108241384937,0.126030973758434,0.122845856162493
"97",0.128367360144009,0.128945664025107,0.117491181717268,0.129097970900768,0.119888367417464,0.127444706710638,0.125904394427385,0.122860354657362
"98",0.129142432116977,0.129745641150567,0.117089952806842,0.129299733062193,0.118757443240984,0.126961540515238,0.126702858000862,0.122300399106337
"99",0.127995704303791,0.128558327002685,0.117553950772578,0.129045422737099,0.119732021321435,0.127320804612822,0.127182984746812,0.122610784502777
"100",0.126989302481331,0.127298408421682,0.118550153434366,0.128374274569028,0.1211106995249,0.127455766299743,0.126667484060121,0.12355391120883
"101",0.126891051792079,0.127121481520285,0.118673417985474,0.128105106620827,0.121261888548274,0.127441807231749,0.126822499168763,0.123682747132549
"102",0.126906971319295,0.127111077437134,0.118716275801041,0.127998089168368,0.121282248149785,0.127463755405994,0.126794454180565,0.12372712853782
"103",0.126681726251306,0.126583047859863,0.119207060810916,0.126364194703756,0.122492686497571,0.127130108301254,0.12751616657475,0.124025009000583
"104",0.126775317095869,0.126831897016849,0.119096201150439,0.126782671405422,0.12191248532786,0.127421806455842,0.127416799896637,0.123762821651082
"105",0.126810751967516,0.126878236454585,0.119142504758359,0.126829254022343,0.121871938638117,0.12747131908394,0.127186057628128,0.123809937447011
"106",0.126865287599871,0.126761881289369,0.119318518026267,0.126325027266071,0.122743848113464,0.127238791658803,0.126802824432743,0.123943821613412
"107",0.126826150665224,0.12658019723069,0.119565888243992,0.12586383235414,0.123415322607579,0.12687762257434,0.126575078030404,0.124295908293632
"108",0.126785474660467,0.126446371802733,0.119592479361305,0.125542322529864,0.123774066683484,0.126566319353916,0.126884601273785,0.124408364334446
"109",0.126799593393739,0.126483634456096,0.119636448465409,0.125637363049947,0.123645933646334,0.12663933274788,0.126744148867952,0.124413545372644
"110",0.126838446865789,0.126505723372457,0.119613048938547,0.125441209865574,0.123739711984304,0.126614426537802,0.126823552073997,0.124423880361529
"111",0.126853819994451,0.12652044181491,0.119621929493173,0.125406097048428,0.123703528574694,0.126622557248202,0.126832886116057,0.124438739710084
"112",0.126842004993199,0.126523440935778,0.119716742565153,0.125717977529152,0.12322326450542,0.126693617493853,0.126846576717877,0.124436375259568
"113",0.126837587910075,0.126513799520451,0.119823758322048,0.126106251395228,0.122679454595196,0.126720050079194,0.126849029915254,0.124470068262553
"114",0.126853608822543,0.126527376816691,0.119838177919121,0.126123967801623,0.122569380771988,0.126733555112292,0.126870108587686,0.124483824168055
"115",0.12679883002832,0.126500666147785,0.119901808700579,0.126005676908905,0.122819805751913,0.126711078862679,0.12672697823675,0.124535155363068
"116",0.126713735963151,0.126439851822275,0.119970605163867,0.12591743512434,0.123031505107672,0.126638035175209,0.126701242117076,0.124587589526411
"117",0.126706299603882,0.126436067694446,0.119982842209919,0.125925894231865,0.123009077646007,0.126625730941571,0.126714550743723,0.124599536928587
"118",0.126790589821053,0.126512569434497,0.119994350561996,0.125997221421153,0.122733125604119,0.126739382946593,0.126619006713105,0.124613753497484
"119",0.126137517079435,0.125947159030591,0.12048552551016,0.125711397697653,0.124482751529618,0.12580606224776,0.126823879444911,0.124605707459871
"120",0.126188411195453,0.126001338890638,0.120433315664934,0.125718915860536,0.124324324049729,0.125895414813605,0.126903777451096,0.124534502074011
"121",0.126092281545646,0.125888611387187,0.120347371947715,0.125370108781647,0.124677525398428,0.12559142127041,0.127591365477308,0.124441314191659
"122",0.126132018015403,0.125947036210116,0.120459484565736,0.125557227028424,0.124141505103649,0.125833083243813,0.127483053774591,0.124446592058267
"123",0.125954601428694,0.125777779978766,0.120296271896612,0.124910553551572,0.125501972052241,0.125247423160603,0.128120517118757,0.124190880812757
"124",0.12514594803858,0.125065762533014,0.123734672936325,0.124143096121559,0.127975987087986,0.124181992542005,0.123743748990673,0.126008791749858
"125",0.125056820574468,0.125081829347174,0.123262177661923,0.123331305129428,0.129930576629006,0.124167349163907,0.123153969805535,0.126015971688558
